date,daylight_duration,sunshine_duration,rain_sum,showers_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max
2023-11-26 05:00:00+00:00,34549.477,1830.1128,4.3,0.0,0.0,5.0,39.107666,76.67999
2023-11-27 05:00:00+00:00,34456.883,24575.19,0.1,0.0,0.0,1.0,29.46287,54.0
2023-11-28 05:00:00+00:00,34367.523,23502.064,0.0,0.0,0.0,0.0,30.472675,50.039997
2023-11-29 05:00:00+00:00,34281.55,27053.518,0.0,0.0,0.0,0.0,18.720001,40.32
2023-11-30 05:00:00+00:00,34199.13,30515.629,0.0,0.0,0.0,0.0,16.862455,35.64
2023-12-01 05:00:00+00:00,34120.44,12487.719,6.9,0.0,0.0,6.0,14.205182,23.4
2023-12-02 05:00:00+00:00,34045.65,17782.697,0.0,0.0,0.0,0.0,9.686609,25.56
2023-12-03 05:00:00+00:00,33974.926,0.0,14.4,0.0,0.0,14.0,18.723461,43.199997
2023-12-04 05:00:00+00:00,33908.12,27071.635,0.0,0.0,0.0,0.0,23.051247,36.719997
2023-12-05 05:00:00+00:00,33844.46,25360.264,0.0,0.0,0.0,0.0,12.7279215,39.6
2023-12-06 05:00:00+00:00,33783.965,27205.236,0.0,0.0,0.0,0.0,23.363974,42.12
2023-12-07 05:00:00+00:00,33726.707,7791.841,0.0,0.0,0.0,0.0,18.514643,34.2
2023-12-08 05:00:00+00:00,33672.77,25820.203,0.0,0.0,0.0,0.0,13.004921,25.56
2023-12-09 05:00:00+00:00,33622.215,21889.742,0.0,0.0,0.0,0.0,7.7879906,24.84
2023-12-10 05:00:00+00:00,33575.12,2046.8235,39.099995,0.0,0.0,10.0,27.416782,68.76
2023-12-11 05:00:00+00:00,33531.562,17832.64,16.1,0.0,0.0,11.0,31.92654,51.48
2023-12-12 05:00:00+00:00,33491.6,28775.523,0.0,0.0,0.0,0.0,17.884428,38.16
2023-12-13 05:00:00+00:00,33455.32,29307.586,0.0,0.0,0.0,0.0,20.883102,42.12
2023-12-14 05:00:00+00:00,33422.777,25722.234,0.0,0.0,0.0,0.0,15.937878,37.44
2023-12-15 05:00:00+00:00,33394.043,29128.887,0.0,0.0,0.0,0.0,18.806337,36.719997
2023-12-16 05:00:00+00:00,33369.188,29092.63,0.0,0.0,0.0,0.0,15.315873,34.56
2023-12-17 05:00:00+00:00,33348.27,0.0,3.3,0.0,0.0,5.0,16.548256,52.92
2023-12-18 05:00:00+00:00,33331.348,3997.4534,53.899998,0.0,0.0,14.0,43.057266,102.24
2023-12-19 05:00:00+00:00,33318.5,26865.016,0.0,0.0,0.0,0.0,24.20314,42.839996
2023-12-20 05:00:00+00:00,33309.773,29172.63,0.0,0.0,0.0,0.0,18.193361,38.16
2023-12-21 05:00:00+00:00,33305.223,28914.5,0.0,0.0,0.0,0.0,19.523155,38.16
2023-12-22 05:00:00+00:00,33304.902,28880.422,0.0,0.0,0.0,0.0,15.226764,27.72
2023-12-23 05:00:00+00:00,33308.87,28800.0,0.0,0.0,0.0,0.0,8.766573,18.359999
2023-12-24 05:00:00+00:00,33317.195,20907.668,0.0,0.0,0.0,0.0,9.387651,17.64
2023-12-25 05:00:00+00:00,33329.9,6604.245,0.0,0.0,0.0,0.0,10.948973,18.72
2023-12-26 05:00:00+00:00,33346.91,0.0,0.0,0.0,0.0,0.0,8.161764,14.04
2023-12-27 05:00:00+00:00,33368.17,0.0,7.9,0.0,0.0,7.0,21.385939,40.68
2023-12-28 05:00:00+00:00,33393.59,0.0,22.000002,0.0,0.0,11.0,31.828968,56.519997
2023-12-29 05:00:00+00:00,33423.094,21631.418,0.0,0.0,0.0,0.0,16.800856,31.68
2023-12-30 05:00:00+00:00,33456.605,17672.836,0.0,0.0,0.0,0.0,20.478907,34.56
2023-12-31 05:00:00+00:00,33494.047,10800.0,0.0,0.0,0.0,0.0,19.022177,38.519997
